"n","min","model","pval","simslope","slope"
140,1,"PGLSSEYOPTIM",0.98,0,-9.42688215825836e-10
NA,NA,"Compar",NA,NA,NA
138,10,"PGLSSEY",0.52,0,1.30855258319218e-08
138,10,"PGLSSEYOPTIM",0.35,0,1.88376606037927e-08
NA,NA,"Compar",NA,NA,NA
139,10,"PGLSSEY",0.41,0,2.12754913223313e-08
139,10,"PGLSSEYOPTIM",0.47,0,1.86292020067255e-08
NA,NA,"Compar",NA,NA,NA
138,10,"PGLSSEY",0.62,0,-1.11291450780043e-08
138,10,"PGLSSEYOPTIM",0.81,0,-5.28586541761395e-09
NA,NA,"Compar",NA,NA,NA
138,1,"PGLSSEY",0.26,0,-2.09914612526525e-08
138,1,"PGLSSEYOPTIM",0.036,0,-3.89303410012084e-08
NA,NA,"Compar",NA,NA,NA
136,1,"PGLSSEY",0.88,0,-4.516869496351e-09
136,1,"PGLSSEYOPTIM",0.87,0,4.67513510494605e-09
NA,NA,"Compar",NA,NA,NA
