"n","min","model","pval","simslope","slope"
143,5,"Compar",0.0323874649323692,0,-2.72021077821365e-07
140,1,"PGLSSEY",0.27,0,-2.22509317120893e-08
140,1,"PGLSSEYOPTIM",0.21,0,-2.57941276744575e-08
140,1,"Compar",0.269855049248134,0,-8.12022526121334e-08
141,5,"PGLSSEY",0.66,0,-1.95996501824093e-08
141,5,"PGLSSEYOPTIM",0.77,0,-1.2762567323841e-08
141,5,"Compar",0.640508383834869,0,6.77896958970289e-08
141,10,"PGLSSEY",0.86,0,4.11642995065832e-09
141,10,"PGLSSEYOPTIM",0.74,0,7.59240170810677e-09
141,10,"Compar",0.210407594435856,0,-9.64789888219155e-08
142,20,"PGLSSEY",0.66,0,9.79837214839455e-09
142,20,"PGLSSEYOPTIM",0.68,0,9.09448177729954e-09
142,20,"Compar",0.0722330624548408,0,1.44025854115427e-07
137,20,"PGLSSEY",0.42,0,-2.112180798329e-08
137,20,"PGLSSEYOPTIM",0.5,0,-1.79930116250179e-08
137,20,"Compar",0.00121688815848953,0,-3.27306129966208e-07
135,1,"PGLSSEY",0.74,0,-1.05746060129497e-08
135,1,"PGLSSEYOPTIM",0.47,0,-2.34945792182957e-08
135,1,"Compar",0.171708885459628,0,-1.62393484230896e-07
138,20,"PGLSSEY",0.69,0,-1.90190078275638e-08
138,20,"PGLSSEYOPTIM",0.7,0,-1.89726003846747e-08
138,20,"Compar",0.00530118057510709,0,-4.99515870286062e-07
141,1,"PGLSSEY",0.86,0,4.75555022886404e-09
141,1,"PGLSSEYOPTIM",0.7,0,1.0085548775777e-08
